sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,source_branch,product_name,category,store_name,city,region,discount_pct,campaign_name,start_date,end_date,gross_sales,discount_amount,net_sales,month,week,day_name,sales_target
L00554,2026-03-17,S03,P013,2,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-03,12,Tuesday,21500000
L00555,2026-02-13,S03,P006,1,165000,,Transfer,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-02,7,Friday,20500000
L00556,2026-03-06,S03,P004,1,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-03,10,Friday,21500000
L00557,2026-02-02,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-02,6,Monday,20500000
L00558,2026-03-24,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,13,Tuesday,21500000
L00559,2026-04-09,S03,P004,1,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-04,15,Thursday,22500000
L00560,2026-03-19,S03,P006,1,165000,,Card,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-03,12,Thursday,21500000
L00561,2026-03-10,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,11,Tuesday,21500000
L00562,2026-02-06,S03,P004,1,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-02,6,Friday,20500000
L00563,2026-04-22,S03,P008,1,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-04,17,Wednesday,22500000
L00564,2026-03-21,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,12,Saturday,21500000
L00565,2026-04-05,S03,P003,1,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-04,14,Sunday,22500000
L00566,2026-02-14,S03,P007,2,310000,,Transfer,Medellin,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,620000,0.0,620000.0,2026-02,7,Saturday,20500000
L00567,2026-02-27,S03,P013,2,135000,,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-02,9,Friday,20500000
L00568,2026-02-12,S03,P003,1,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,7,Thursday,20500000
L00569,2026-03-01,S03,P006,3,165000,,Transfer,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,495000,0.0,495000.0,2026-03,9,Sunday,21500000
L00570,2026-02-19,S03,P010,2,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,230000,0.0,230000.0,2026-02,8,Thursday,20500000
L00571,2026-04-21,S03,P012,2,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,70000,0.0,70000.0,2026-04,17,Tuesday,22500000
L00572,2026-02-13,S03,P004,3,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,1170000,0.0,1170000.0,2026-02,7,Friday,20500000
L00573,2026-03-25,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,13,Wednesday,21500000
L00574,2026-02-14,S03,P005,1,220000,,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-02,7,Saturday,20500000
L00575,2026-03-29,S03,P005,2,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,440000,0.0,440000.0,2026-03,13,Sunday,21500000
L00576,2026-03-04,S03,P002,2,285000,,Cash,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,570000,0.0,570000.0,2026-03,10,Wednesday,21500000
L00577,2026-03-15,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,11,Sunday,21500000
L00578,2026-03-17,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,12,Tuesday,21500000
L00579,2026-03-23,S03,P007,2,310000,,Cash,Medellin,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,620000,0.0,620000.0,2026-03,13,Monday,21500000
L00580,2026-03-11,S03,P010,2,115000,,Card,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,230000,0.0,230000.0,2026-03,11,Wednesday,21500000
L00581,2026-03-13,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-03,11,Friday,21500000
L00582,2026-04-07,S03,P009,1,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,15,Tuesday,22500000
L00583,2026-04-14,S03,P013,3,135000,PROMO20,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,Personal Care Month,2026-04-01,2026-04-25,405000,81000.0,324000.0,2026-04,16,Tuesday,22500000
L00584,2026-03-27,S03,P009,1,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-03,13,Friday,21500000
L00585,2026-03-18,S03,P010,3,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,345000,0.0,345000.0,2026-03,12,Wednesday,21500000
L00586,2026-04-27,S03,P011,1,138000,,Transfer,Medellin,Keyboard Compact,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,138000,0.0,138000.0,2026-04,18,Monday,22500000
L00587,2026-03-29,S03,P013,2,135000,,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-03,13,Sunday,21500000
L00588,2026-04-14,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,16,Tuesday,22500000
L00589,2026-04-13,S03,P001,1,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-04,16,Monday,22500000
L00590,2026-03-11,S03,P001,1,145000,,Card,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-03,11,Wednesday,21500000
L00591,2026-04-24,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,17,Friday,22500000
L00592,2026-04-12,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,15,Sunday,22500000
L00593,2026-03-22,S03,P009,2,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-03,12,Sunday,21500000
L00594,2026-04-03,S03,P014,2,198000,,Cash,Medellin,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,396000,0.0,396000.0,2026-04,14,Friday,22500000
L00595,2026-04-19,S03,P009,1,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,16,Sunday,22500000
L00596,2026-03-10,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,11,Tuesday,21500000
L00597,2026-04-26,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-04,17,Sunday,22500000
L00598,2026-02-17,S03,P009,2,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-02,8,Tuesday,20500000
L00599,2026-04-29,S03,P007,1,310000,PROMO10B,Cash,Medellin,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.1,Wearables Week,2026-04-10,2026-04-30,310000,31000.0,279000.0,2026-04,18,Wednesday,22500000
L00600,2026-03-02,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,10,Monday,21500000
L00602,2026-02-18,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,8,Wednesday,20500000
L00603,2026-03-05,S03,P009,1,92000,PROMO08,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,Home Office,2026-02-20,2026-03-10,92000,7360.0,84640.0,2026-03,10,Thursday,21500000
L00604,2026-04-30,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-04,18,Thursday,22500000
L00605,2026-04-17,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,16,Friday,22500000
L00606,2026-03-04,S03,P003,2,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-03,10,Wednesday,21500000
L00607,2026-04-28,S03,P005,2,220000,,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,440000,0.0,440000.0,2026-04,18,Tuesday,22500000
L00608,2026-04-19,S03,P010,2,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,230000,0.0,230000.0,2026-04,16,Sunday,22500000
L00609,2026-04-13,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,16,Monday,22500000
L00610,2026-04-26,S03,P003,1,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-04,17,Sunday,22500000
L00611,2026-02-03,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,6,Tuesday,20500000
L00612,2026-03-24,S03,P005,1,220000,PROMO12,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,Audio Campaign,2026-03-15,2026-04-05,220000,26400.0,193600.0,2026-03,13,Tuesday,21500000
L00613,2026-02-05,S03,P013,2,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-02,6,Thursday,20500000
L00614,2026-04-30,S03,P006,3,165000,,Transfer,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,495000,0.0,495000.0,2026-04,18,Thursday,22500000
L00615,2026-04-06,S03,P003,4,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,700000,0.0,700000.0,2026-04,15,Monday,22500000
L00616,2026-02-20,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,8,Friday,20500000
L00617,2026-02-05,S03,P004,2,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,780000,0.0,780000.0,2026-02,6,Thursday,20500000
L00618,2026-02-26,S03,P005,1,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-02,9,Thursday,20500000
L00619,2026-03-06,S03,P010,1,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,10,Friday,21500000
L00620,2026-04-09,S03,P004,1,390000,,Transfer,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-04,15,Thursday,22500000
L00621,2026-04-03,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,14,Friday,22500000
L00622,2026-03-17,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,12,Tuesday,21500000
L00623,2026-04-18,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,16,Saturday,22500000
L00624,2026-04-20,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,17,Monday,22500000
L00625,2026-04-09,S03,P014,2,198000,,Transfer,Medellin,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,396000,0.0,396000.0,2026-04,15,Thursday,22500000
L00626,2026-03-12,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,11,Thursday,21500000
L00627,2026-03-31,S03,P003,2,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-03,14,Tuesday,21500000
L00628,2026-03-14,S03,P013,1,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,11,Saturday,21500000
L00629,2026-03-14,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,11,Saturday,21500000
L00630,2026-03-14,S03,P004,2,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,780000,0.0,780000.0,2026-03,11,Saturday,21500000
L00631,2026-02-27,S03,P003,1,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,9,Friday,20500000
L00632,2026-03-15,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-03,11,Sunday,21500000
L00633,2026-03-02,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-03,10,Monday,21500000
L00634,2026-03-01,S03,P005,1,220000,,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-03,9,Sunday,21500000
L00635,2026-03-09,S03,P002,2,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,570000,0.0,570000.0,2026-03,11,Monday,21500000
L00636,2026-04-15,S03,P009,2,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-04,16,Wednesday,22500000
L00637,2026-04-24,S03,P003,2,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-04,17,Friday,22500000
L00638,2026-02-14,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,7,Saturday,20500000
L00639,2026-02-27,S03,P012,1,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,9,Friday,20500000
L00640,2026-02-16,S03,P013,1,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-02,8,Monday,20500000
L00641,2026-02-04,S03,P012,2,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,70000,0.0,70000.0,2026-02,6,Wednesday,20500000
L00642,2026-03-06,S03,P010,1,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,10,Friday,21500000
L00643,2026-03-16,S03,P005,1,220000,PROMO12,Cash,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,Audio Campaign,2026-03-15,2026-04-05,220000,26400.0,193600.0,2026-03,12,Monday,21500000
L00644,2026-02-04,S03,P005,1,220000,,Cash,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-02,6,Wednesday,20500000
L00645,2026-04-14,S03,P004,1,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-04,16,Tuesday,22500000
L00646,2026-03-26,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,13,Thursday,21500000
L00647,2026-04-11,S03,P004,1,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-04,15,Saturday,22500000
L00648,2026-04-28,S03,P008,3,78000,,Card,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,234000,0.0,234000.0,2026-04,18,Tuesday,22500000
L00649,2026-03-08,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,10,Sunday,21500000
L00650,2026-02-17,S03,P003,2,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-02,8,Tuesday,20500000
L00651,2026-02-20,S03,P003,2,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-02,8,Friday,20500000
L00652,2026-02-22,S03,P015,1,86000,,Transfer,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,86000,0.0,86000.0,2026-02,8,Sunday,20500000
L00653,2026-02-01,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,5,Sunday,20500000
L00654,2026-03-20,S03,P005,3,220000,PROMO12,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,Audio Campaign,2026-03-15,2026-04-05,660000,79200.0,580800.0,2026-03,12,Friday,21500000
L00655,2026-03-01,S03,P004,1,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-03,9,Sunday,21500000
L00656,2026-03-31,S03,P004,1,390000,,Transfer,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-03,14,Tuesday,21500000
L00657,2026-02-13,S03,P002,3,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,855000,0.0,855000.0,2026-02,7,Friday,20500000
L00658,2026-02-20,S03,P008,2,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,156000,0.0,156000.0,2026-02,8,Friday,20500000
L00659,2026-02-28,S03,P004,1,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-02,9,Saturday,20500000
L00660,2026-02-14,S03,P001,1,145000,,Transfer,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-02,7,Saturday,20500000
L00661,2026-02-12,S03,P006,1,165000,,Card,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-02,7,Thursday,20500000
L00662,2026-03-15,S03,P002,1,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,285000,0.0,285000.0,2026-03,11,Sunday,21500000
L00663,2026-02-23,S03,P008,1,78000,,Card,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,9,Monday,20500000
L00664,2026-04-25,S03,P009,2,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-04,17,Saturday,22500000
L00665,2026-03-23,S03,P004,3,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,1170000,0.0,1170000.0,2026-03,13,Monday,21500000
L00666,2026-03-04,S03,P005,1,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-03,10,Wednesday,21500000
L00667,2026-04-06,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-04,15,Monday,22500000
L00668,2026-02-10,S03,P015,2,86000,,Transfer,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,172000,0.0,172000.0,2026-02,7,Tuesday,20500000
L00669,2026-04-15,S03,P008,1,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-04,16,Wednesday,22500000
L00670,2026-02-12,S03,P015,1,86000,,Cash,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,86000,0.0,86000.0,2026-02,7,Thursday,20500000
L00671,2026-03-23,S03,P006,1,165000,,Cash,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-03,13,Monday,21500000
L00672,2026-02-19,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,8,Thursday,20500000
L00673,2026-04-08,S03,P012,2,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,70000,0.0,70000.0,2026-04,15,Wednesday,22500000
L00674,2026-03-19,S03,P001,1,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-03,12,Thursday,21500000
L00675,2026-02-28,S03,P014,1,198000,,Transfer,Medellin,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,198000,0.0,198000.0,2026-02,9,Saturday,20500000
L00676,2026-03-01,S03,P001,2,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,290000,0.0,290000.0,2026-03,9,Sunday,21500000
L00677,2026-03-07,S03,P005,1,220000,,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-03,10,Saturday,21500000
L00678,2026-03-17,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,12,Tuesday,21500000
L00679,2026-02-28,S03,P010,1,115000,,Card,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-02,9,Saturday,20500000
L00680,2026-04-20,S03,P004,3,390000,,Transfer,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,1170000,0.0,1170000.0,2026-04,17,Monday,22500000
L00681,2026-03-11,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,11,Wednesday,21500000
L00682,2026-02-01,S03,P004,2,390000,,Transfer,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,780000,0.0,780000.0,2026-02,5,Sunday,20500000
L00683,2026-02-27,S03,P012,3,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,105000,0.0,105000.0,2026-02,9,Friday,20500000
L00684,2026-04-14,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-04,16,Tuesday,22500000
L00685,2026-03-22,S03,P008,3,78000,,Card,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,234000,0.0,234000.0,2026-03,12,Sunday,21500000
L00686,2026-04-28,S03,P009,2,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-04,18,Tuesday,22500000
L00687,2026-04-28,S03,P012,1,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,18,Tuesday,22500000
L00688,2026-04-12,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,15,Sunday,22500000
L00689,2026-02-14,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,7,Saturday,20500000
